srcYear,srcStateCode,srcStateName,srcDistrictCode,srcDistrictName,srcCalendarDay,Country,YearCode,Year,StateCode,StateName,DayCode,CalendarDay,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2026,8,RAJASTHAN,767,Deeg,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,767,DEEG,940604,0,940604,496181,0,496181,444423,0,444423,150647,0,150647,0,207304.06,207304.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,768,Didwana Kuchaman,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,768,DIDWANA KUCHAMAN,1312797,46783,1266014,671244,24126,647118,641553,22657,618896,228893,7380,221513,4900,647241.2,652141.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,770,Khairthal-Tijara,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,770,KHAIRTHAL-TIJARA,798855,21900,776955,418288,11442,406846,380567,10458,370109,135988,3919,132069,804,189604.25,190408.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,772,Phalodi,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,772,PHALODI,687876,0,687876,360862,0,360862,327014,0,327014,113825,0,113825,0,945053.7,945053.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,774,Beawar,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,774,BEAWAR,916490,6344,910146,462652,3209,459443,453838,3135,450703,189633,1192,188441,789,446528.5,447317.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,775,Balotra,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,775,BALOTRA,1031995,0,1031995,538757,0,538757,493238,0,493238,180629,0,180629,0,1.0061729e+06,1006172.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,777,Salumbar,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,777,SALUMBAR,554350,15351,538999,281943,8003,273940,272407,7348,265059,114132,3378,110754,3367,230031.34,233398.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,782,Kotputli-Behror,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,782,KOTPUTLI-BEHROR,1176297,16980,1159317,618775,8900,609875,557522,8080,549442,200995,3316,197679,1714,280865.44,282579.4453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,86,AJMER,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,86,AJMER,1777512,1029066,748446,915190,531479,383711,862322,497587,364735,335574,199896,135678,37430,380072.56,417502.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,87,ALWAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,87,ALWAR,2181969,588940,1593029,1155969,315197,840772,1026000,273743,752257,383504,116321,267183,17836,492343.84,510179.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,88,BANSWARA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,88,BANSWARA,1795635,127621,1668014,906841,64987,841854,888794,62634,826160,367430,27521,339909,2637,452415.88,455052.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,89,BARAN,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,89,BARAN,1222755,254214,968541,633945,131717,502228,588810,122497,466313,241428,49902,191526,14829,681934.44,696763.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,90,BARMER,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,90,BARMER,1571756,181837,1389919,830265,95773,734492,741491,86064,655427,271000,32639,238361,6535,1.8082001e+06,1814735.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,91,BHARATPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,91,BHARATPUR,1607858,495099,1112759,859545,262369,597176,748313,232730,515583,274767,86725,188042,15166,279910.72,295076.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,92,BHILWARA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,92,BHILWARA,1613942,482334,1131608,816560,250079,566481,797382,232255,565127,333448,98389,235059,28165,605620.9,633785.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,93,BIKANER,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,93,BIKANER,2364230,800384,1563846,1240964,419367,821597,1123266,381017,742249,385009,139973,245036,19090,2.8468088e+06,2865898.700012207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,94,BUNDI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,94,BUNDI,1110906,222701,888205,577160,115426,461734,533746,107275,426471,220768,43618,177150,17793,565500.7,583293.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,95,CHITTORGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,95,CHITTORGARH,1544338,285264,1259074,783171,146756,636415,761167,138508,622659,329119,59787,269332,13883,733004.94,746887.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,96,CHURU,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,96,CHURU,2066178,602866,1463312,1065425,310397,755028,1000753,292469,708284,353631,97763,255868,22701,1.3451772e+06,1367878.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,97,DAUSA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,97,DAUSA,1634409,201793,1432616,857787,105887,751900,776622,95906,680716,292502,35808,256694,4046,338277.38,342323.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,98,DHOLPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,98,DHOLPUR,1206516,247450,959066,653647,132717,520930,552869,114733,438136,203754,41574,162180,6830,290975.03,297805.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,8,RAJASTHAN,99,DUNGARPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",8,RAJASTHAN,20260503,2026-05-03,99,DUNGARPUR,1388552,88743,1299809,696532,45486,651046,692020,43257,648763,282029,18954,263075,3324,372836.66,376160.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,118,AGRA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,118,AGRA,4418797,2024195,2394602,2364953,1079769,1285184,2053844,944426,1109418,710566,338775,371791,24796,384038.4,408834.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,119,ALIGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,119,ALIGARH,3673889,1217191,2456698,1951996,643073,1308923,1721893,574118,1147775,611371,204337,407034,60308,353774.66,414082.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,120,PRAYAGRAJ,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,120,PRAYAGRAJ,5954391,1472873,4481518,3131807,790848,2340959,2822584,682025,2140559,976733,255722,721011,18480.8,539522.9,558003.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,121,AMBEDAKAR NAGAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,121,AMBEDKAR NAGAR,2397888,280730,2117158,1212410,144648,1067762,1185478,136082,1049396,368728,43693,325035,9291.84,234923.05,244214.886875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,122,AURAIYA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,122,AURAIYA,1379545,234222,1145323,740040,123546,616494,639505,110676,528829,248197,42033,206164,6337,197869.39,204206.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,123,AZAMGARH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,123,AZAMGARH,4613913,393401,4220512,2285004,202297,2082707,2328909,191104,2137805,665232,53644,611588,8676.6,469683.56,478360.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,124,BAGHPAT,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,124,BAGHPAT,1303048,275025,1028023,700070,146263,553807,602978,128762,474216,209916,45422,164494,4907.5,125154.695,130062.1953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,125,BAHRAICH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,125,BAHRAICH,3487731,284044,3203687,1843884,148762,1695122,1643847,135282,1508565,603754,45861,557893,3126,443922.1,447048.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,126,BALLIA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,126,BALLIA,3239774,304109,2935665,1672902,158884,1514018,1566872,145225,1421647,480268,45084,435184,6820,302169.53,308989.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,127,BALRAMPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,127,BALRAMPUR,2148665,166391,1982274,1114721,86778,1027943,1033944,79613,954331,323881,25513,298368,5396,301757.28,307153.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,128,BANDA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,128,BANDA,1799410,275755,1523655,965876,146633,819243,833534,129122,704412,319963,49718,270245,4880,432232.4,437112.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,129,BARABANKI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,129,BARABANKI,3260699,330803,2929896,1707073,173618,1533455,1553626,157185,1396441,579058,54803,524255,6416.027,374777.62,381193.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,130,BAREILLY,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,130,BAREILLY,4448359,1568409,2879950,2357665,827309,1530356,2090694,741100,1349594,756784,275745,481039,27607,401936.34,429543.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,131,BASTI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,131,BASTI,2464464,138097,2326367,1255272,72426,1182846,1209192,65671,1143521,382212,21575,360637,2596,305111.47,307707.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,132,BIJNOR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,132,BIJNOR,3684558,925312,2759246,1922194,482803,1439391,1762364,442509,1319855,633553,154200,479353,10810.7,463839.28,474649.99125976564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,133,BUDAUN,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,133,BUDAUN,3127621,593254,2534367,1670355,310563,1359792,1457266,282691,1174575,524740,102093,422647,16637.2,399813.94,416451.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,134,BULANDSHAHAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,134,BULANDSHAHR,3499171,867429,2631742,1845260,454770,1390490,1653911,412659,1241252,587529,146861,440668,17051.100000000002,361906.8,378957.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,135,CHANDAULI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,135,CHANDAULI,1952756,242553,1710203,1017905,127275,890630,934851,115278,819573,296804,37675,259129,5372,211077.84,216449.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,136,CHITRAKOOT,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,136,CHITRAKOOT,991730,96332,895398,527721,50927,476794,464009,45405,418604,168232,16954,151278,2877,308908.44,311785.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,137,DEORIA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,137,DEORIA,3100946,316803,2784143,1537436,164325,1373111,1563510,152478,1411032,468346,47696,420650,7692,255033.38,262725.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,138,ETAH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,138,ETAH,1774480,268142,1506338,947339,141750,805589,827141,126392,700749,290683,44995,245688,3821,248010.03,251831.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,139,ETAWAH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,139,ETAWAH,1581810,366299,1215511,845856,193116,652740,735954,173183,562771,277527,63979,213548,5055.4,226321.9,231377.30625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,140,AYODHYA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,140,AYODHYA,2474205,340253,2133952,1261308,180371,1080937,1212897,159882,1053015,423975,57664,366311,7477,253754.14,261231.1443786621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,141,FARRUKHABAD,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,141,FARRUKHABAD,1885204,416185,1469019,1006240,220939,785301,878964,195246,683718,314144,72025,242119,4835.5,212764.58,217600.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,142,FATEHPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,142,FATEHPUR,2632733,321993,2310740,1384722,169032,1215690,1248011,152961,1095050,472238,57660,414578,8701,390523.44,399224.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,143,FIROZABAD,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,143,FIROZABAD,2498340,833169,1665171,1332129,440174,891955,1166211,392995,773216,414290,139369,274921,6176,236811.44,242987.43563842773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,144,GAUTAM BUDDHA NAGAR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,144,GAUTAM BUDDHA NAGAR,1641035,974309,666726,886424,530609,355815,754611,443700,310911,325729,215174,110555,18815,96232.39,115047.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,145,GHAZIABAD,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,145,GHAZIABAD,3350414,2752800,597614,1783714,1463494,320220,1566700,1289306,277394,629789,532577,97212,34246.4,65059.46,99305.85907592773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,146,GHAZIPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,146,GHAZIPUR,3621253,274360,3346893,1855562,143424,1712138,1765691,130936,1634755,546783,41569,505214,6233,354630.88,360863.86250305176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,147,GONDA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,147,GONDA,3433919,225029,3208890,1787146,118088,1669058,1646773,106941,1539832,541247,36969,504278,5055.977,396920.5,401976.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,9,UTTAR PRADESH,148,GORAKHAPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",9,UTTAR PRADESH,20260503,2026-05-03,148,GORAKHPUR,4439910,836129,3603781,2277290,439051,1838239,2162620,397078,1765542,692841,137961,554880,21464.699999999997,353518.8,374983.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
